GBT,79.5,5.336,6.62,0.064,-0.86,-,3.9,25.1,1.5,2.60,1.53,,GBST Hldgs,,0.98,-2,0.875,0.99,1.00,0.90,0.31,1.35,0.56
GBI,108.56,10.047,4.589,0.04,0.06,12.8,-3.1,-,-,-,-,,Genera Biosystems,,0.77,-4,0.77,0.795,0.80,0.77,-2.63,0.85,0.13
GEN,-,0.465,0.769,0.002,-,-,-20.68,-,-,-,-,,Genesis Research,,0.06,,0.02,0.085,0.06,0.06,2.31,0.11,0.04
GTG,645,17.216,18.064,0.019,0.03,1.7,-2.1,-,-,-,-,,Genetic Tech,,0.052,0.2,0.051,0.052,0.056,0.052,6.31,0.084,0.03
GPM,1407.76,120.749,167.531,0.07,0.35,0.5,-30.8,-,4.22,-,25.58,,GEO Prop Grp stpld,,0.165,-0.5,0.165,0.18,0.17,0.16,-0.64,0.26,0.065
GDY,643.733,53.569,80.359,0.269,0.97,1.0,-5.42,-,-,-,-,,Geodynamics Ltd,,0.925,,0.91,0.925,0.935,0.90,2.31,1.45,0.655
GDYO,290.075,15.295,-,0.001,-,-,-,-,-,-,-,, opt dec09,,0.016,,0.016,0.017,0.021,0.015,2.31,0.275,0.012
GIA,15,1.009,2.205,0.008,-0.01,-,-1.43,-,-,-,-,,Giaconda Ltd,,0.115,-2.5,0.075,0.125,0.14,0.115,-15.55,0.145,0.03
GLE,-,4.45,4.93,0.019,0.45,0.6,3.55,7.3,-,-,-,,GLG Corp Ltd,,0.26,,0.21,0.27,0.26,0.26,2.31,0.32,0.13
GCS,57,8.297,5.9,0.076,0.47,1.9,-,-,-,-,-,f,Global Construct,,0.88,1,0.845,0.87,0.88,0.86,3.45,0.93,0.32
GLH,448.336,6.154,12.697,0.006,-,-,-0.25,-,-,-,-,,Global Health Ltd,,0.025,-0.4,0.021,0.025,0.03,0.025,-11.49,0.037,0.009
GLHO,-,8.889,-,0.001,-,-,-,-,-,-,-,, opt dec10,,0.01,,0.008,-,0.01,0.01,2.31,0.01,0.006
GFL,7.211,5.175,5.552,0.01,0.92,0.8,-0.52,-,-,-,-,,Global Masters Fund,,0.77,1,0.77,0.80,0.77,0.76,3.62,0.935,0.60
GMI,868.193,39.874,45.487,0.215,1.18,0.9,-34.05,-,6,-,5.58,,Global Min,,1.075,-2.5,1.06,1.075,1.11,1.065,0.03,1.45,0.55
GPB,57.7,0.515,1.001,0.002,0.20,0.7,-1.54,-,-,-,-,,Global Prop,,0.14,-1,0.145,0.25,0.145,0.14,-4.36,0.20,0.10
GRF,41.73,0.359,-,0.081,-,-,-,-,-,-,-,,Global Resource,,1.63,,1.63,1.66,1.635,1.63,2.31,1.66,1.60
GLB,27.432,3.722,2.885,0.019,0.70,0.6,-21.39,-,-,-,-,,Globe Intl,,0.45,-0.5,0.45,0.50,0.50,0.45,1.21,0.50,0.125
GTI,-,0.306,2.735,0.004,0.20,0.2,-1.98,-,-,-,-,,Globe Sec,,0.045,,0.038,0.048,0.045,0.045,2.31,0.045,0.028
GCN,245.95,15.39,40.01,0.006,-0.01,-,-0.33,-,-,-,-,,GoConnect Ltd,,0.012,-0.2,0.012,0.019,0.014,0.012,-11.98,0.04,0.008
GFF,20487.3,1360.92,1129.31,2.216,-0.20,-,13.3,12.3,10.5,1.27,6.42,p,Goodman Fielder,,1.635,-0.5,1.625,1.635,1.71,1.58,2.00,1.71,0.93
GMG,417212,9896.04,1768.77,4.021,0.84,0.8,-45.4,-,9.65,-,14.51,,Goodman Grp forus,,0.665,6,0.665,0.67,0.71,0.595,12.22,1.969,0.123
GOW,40.793,1.045,0.69,0.117,3.18,0.9,34.99,7.9,10,3.50,3.64,f,Gowing Bros Ltd,,2.75,6,2.76,2.91,2.93,2.70,4.54,2.93,2.191
GPT,275717,13122.2,3036.42,5.891,0.71,0.9,-107.6,-,8.8,-,13.86,,GPT Grp stpld,,0.635,-0.5,0.63,0.635,0.71,0.63,1.52,1.25,0.191
GNC,2405.16,75.416,24.45,0.835,6.53,1.3,30.1,28.9,-,-,-,,Graincorp Ltd,,8.69,18,8.60,8.69,9.08,8.42,4.42,9.08,4.57
GBA,405.025,13.85,0.846,0.004,0.09,1.6,-0.39,-,-,-,-,,Grandbridge Ltd,,0.14,-1,0.13,0.14,0.15,0.125,-4.36,0.23,0.02
GRD,1916.52,81.541,74.683,0.104,0.34,1.6,-29.47,-,3,-,5.56,,GRD Ltd,,0.54,0.5,0.535,0.54,0.54,0.535,3.24,0.72,0.195
GNV,20,7.589,1.045,0.003,-0.02,-,-9,-,-,-,-,,Green Invest Ltd,,0.075,-0.5,0.075,0.105,0.08,0.075,-3.94,0.355,0.056
GCG,954.691,21.38,9.306,0.039,-0.02,-,2.88,5.2,0.75,3.84,5.00,f,Greencap Ltd,,0.15,,0.145,0.15,0.155,0.145,2.31,0.20,0.11
GXL,60.45,1.995,4.12,0.017,-0.57,-,12.05,6.1,-,-,-,,Greencross Ltd,,0.73,1,0.73,0.745,0.73,0.72,3.69,0.895,0.47
GOZ,151.045,54.55,45.756,0.263,0.34,4.9,-60.7,-,5.27,-,3.19,,Growthpoint Prop stp,,1.65,3.5,1.63,1.72,1.70,1.61,4.47,3.35,1.00
GSF,3323.67,122.085,253.841,0.002,-,-,-0.21,-,-,-,-,,GSF Corp Ltd,,0.005,,0.004,0.005,0.005,0.005,2.31,0.013,0.002
GUD,766.891,37.075,47.188,0.512,0.66,12.8,60,14.1,60,1.00,7.10,f,GUD Hldgs,,8.45,-41,8.31,8.68,9.04,8.22,-2.32,9.39,3.30
GPG,679.51,66.177,80.857,1.118,0.86,0.8,-4.04,-,2.1,-,3.04,,Guinness Peat cdi,,0.69,-3,0.69,0.715,0.72,0.69,-1.86,0.936,0.359
GNS,14239.3,420.213,380.592,0.901,1.80,0.6,8.1,14.4,4,2.02,3.42,f,Gunns Ltd,,1.17,-15.5,1.16,1.17,1.295,1.155,-9.39,1.325,0.596
GWT,5528.92,139.108,103.565,0.817,0.27,10.1,16.9,16.2,18,0.94,6.57,f,GWA Intl,,2.74,2,2.73,2.74,2.82,2.70,3.04,3.03,1.67
HGN,6313.4,13.965,4.952,0.04,0.10,4.5,-4.94,-,-,-,-,,Halcygen Pharma,,0.455,6,0.44,0.455,0.48,0.385,17.50,0.55,0.10
HJB,-,3.717,4.168,0.005,-0.01,-,-4.6,-,-,-,-,,Hamilton James Bruce,,0.035,,0.035,0.07,0.035,0.035,2.31,0.053,0.012
HSN,5,3.755,3.168,0.085,0.11,5.0,5.3,10.4,5,1.06,9.09,f,Hansen Tech,,0.55,,0.55,0.57,0.55,0.55,2.31,0.65,0.27
HVN,27722.5,814.296,1036.55,4.653,2.01,2.2,20.18,21.7,11,1.83,2.51,f,Harvey Norman,,4.38,5,4.35,4.40,4.43,4.13,3.46,4.51,1.805
HST,4626.45,217.994,81.83,0.48,-0.26,-,32.4,6.3,12,2.70,5.85,f,Hastie Grp Ltd,,2.05,-20,2.04,2.08,2.26,1.98,-6.58,2.359,0.964
HDF,19342.2,328.008,88.363,0.481,2.06,0.5,1.8,54.4,16,0.11,16.33,,Hastings Divers stpld,,0.98,-2.5,0.975,0.98,1.005,0.955,-0.18,2.331,0.255
HHY,507.91,16.536,15.213,0.14,1.83,0.7,12.4,10.2,17.01,0.73,13.39,,Hastings High Yld unt,,1.27,-2,1.27,1.30,1.34,1.25,0.76,1.43,0.85
HLD,123.725,6.586,9.08,0.018,0.12,1.2,-1.31,-,-,-,-,,Headline Grp Ltd,,0.145,,0.145,0.15,0.145,0.135,2.31,0.145,0.08
HEA,10,0.257,0.435,-,-0.01,-,-4.2,-,-,-,-,,Health Corp,,0.075,1.5,0.076,0.08,0.075,0.06,27.31,0.13,0.021
HEAO,-,-,0.015,-,-,-,-,-,-,-,-,, opt dec11,,0.001,,-,-,0.001,0.001,2.31,0.001,0.001
HTX,1172.62,36.763,6.937,0.01,-,-,-2.3,-,-,-,-,,Healthlinx Ltd,,0.088,0.8,0.095,0.099,0.09,0.08,12.31,0.145,0.02
HTXO,5.4,0.024,-,-,-,-,-,-,-,-,-,, opt mar11,,0.008,-0.2,0.001,-,0.01,0.008,-17.69,0.01,0.008
HSP,6422.66,205.619,178.212,1.402,0.06,80.5,28.88,16.7,21.5,1.34,4.45,f,Healthscope Ltd,,4.83,8,4.79,4.84,4.87,4.57,3.99,5.14,3.61
HZL,96.317,1.298,2.565,0.022,-0.13,-,6.9,6.5,-,-,-,,Healthzone Ltd,,0.45,9,0.31,0.45,0.45,0.36,27.31,0.55,0.215
HIN,343.098,44.121,-,0.29,-,-,-5.21,-,-,-,-,,Heartware Int Inc cdi 35:1,,0.96,-1,0.935,0.96,0.97,0.94,1.27,1.155,0.40
HLG,214.072,6.879,39.137,0.039,1.05,0.2,-180,-,4,-,16.00,,Hedley Leisure stpld,,0.25,-2,0.245,0.25,0.27,0.21,-5.10,0.56,0.175
HCG,1607,15.308,6.368,0.011,0.01,13.5,-1.05,-,-,-,-,,Helicon Grp,,0.135,4.5,0.10,0.13,0.135,0.075,52.31,0.135,0.005
HGG,9789.14,323.913,-,0.963,-0.22,-,-0.17,-,12.15,-,5.19,,Henderson Grp cdi 1:1,,2.34,-11,2.31,2.42,2.48,2.32,-2.18,2.67,1.075
HXL,19.542,2.45,8.935,0.043,0.37,1.5,-14.4,-,-,-,-,,Hexima Ltd,,0.55,-3,0.58,0.80,0.58,0.55,-2.87,0.75,0.265
HAP,709.231,25.886,30.917,0.048,0.45,0.6,-79.25,-,1.5,-,5.88,,HFA Accelerator Plus,,0.255,1.5,0.24,0.285,0.275,0.24,8.56,0.63,0.068
HFA,11823.8,1094.73,282.11,0.117,-0.24,-,-124.64,-,3.5,-,13.73,,HFA Hldgs Ltd,,0.255,-3.5,0.255,0.26,0.29,0.255,-9.76,0.64,0.039
HNG,31.027,1.643,2.824,0.059,0.73,1.5,-1.8,-,8.1,-,7.36,f,HGL Ltd,,1.10,,1.11,1.30,1.10,1.08,2.31,1.50,0.65
HLS,200,6.151,4.457,0.005,0.09,0.9,2.59,3.1,-,-,-,,Hillcrest Litigat,,0.08,,0.08,-,0.08,0.08,2.31,0.11,0.052
HIL,2099.81,79.961,50.255,0.454,1.40,1.3,4.9,37.8,10,0.49,5.41,f,Hills Ind Ltd,,1.85,-5.5,1.85,1.86,1.94,1.83,-0.58,4.40,1.145
HII,-,1.447,4.143,0.014,0.12,1.5,1.25,14.4,1,1.25,5.56,f,Hire Intelligence,,0.18,,0.12,0.15,0.18,0.18,2.31,0.20,0.15
HTE,2121.44,91.231,69.595,0.024,-,-,-0.25,-,-,-,-,,Hitec Energy Ltd,,0.04,-0.3,0.04,0.041,0.044,0.039,-4.67,0.052,0.022
HIT,513.963,1.766,1.885,-,0.06,0.5,-3.29,-,-,-,-,,Hitech Grp Aust,,0.027,0.2,0.027,0.03,0.028,0.025,10.31,0.035,0.016
HCT,235.564,8.102,12.752,0.007,-,-,-0.71,-,-,-,-,,Holista Colltech,,0.20,1,0.16,0.20,0.20,0.155,7.57,0.50,0.05
HCTO,-,0.032,-,-,-,-,-,-,-,-,-,, opt oct09,,0.005,,-,0.02,0.005,0.005,2.31,0.005,0.005
HOM,22.987,5.14,1.231,0.066,0.53,1.2,7.2,9.2,7,1.03,10.61,f,Homeloans Ltd,,0.66,-2.5,0.66,0.70,0.685,0.57,-1.34,0.84,0.25
HTC,-,53.984,-,0.012,-,-,-3.24,-,-,-,-,,Hostech Ltd,,0.025,,0.024,0.025,0.025,0.025,2.31,0.05,0.009
HRL,1125,14.988,15.471,0.01,-,-,-3.18,-,-,-,-,,Hot Rock Ltd,,0.16,-3,0.15,0.16,0.19,0.145,-13.48,0.20,0.07
HGL,216.473,1.532,6.361,0.031,0.10,1.2,-2.93,-,-,-,-,,Hudson Invest,,0.12,-0.5,0.12,0.125,0.135,0.12,-1.69,0.135,0.044
HHV,1547.17,71.8,70.253,0.234,0.97,0.8,-17.56,-,-,-,-,,Hunter Hall Global,,0.80,1.5,0.795,0.80,0.815,0.785,4.22,0.835,0.455
HHL,29.303,1.837,1.404,0.173,1.42,4.7,28.96,23.1,45,0.64,6.73,f,Hunter Hall Intl,,6.69,-31,6.51,6.70,7.05,6.50,-2.12,7.64,2.61
HTA,1183.38,47.621,78.627,1.493,0.11,1.0,-6.23,-,-,-,-,,Hutchison,,0.11,-0.5,0.11,0.12,0.12,0.11,-2.04,0.145,0.07
HMC,1073.32,35.445,60.302,0.018,0.04,1.2,-0.98,-,0.1,-,2.13,,Hydromet Corp Ltd,,0.047,-0.4,0.046,0.048,0.053,0.047,-5.54,0.078,0.04
HMCO,25,0.22,1.13,-,-,-,-,-,-,-,-,, opt jun10,,0.002,,0.002,0.028,0.002,0.002,2.31,0.015,0.002
HTI,1680.87,33.885,30.69,0.006,0.01,1.2,-2.4,-,-,-,-,,Hydrotech Inter,,0.012,-0.1,0.013,0.016,0.016,0.012,-5.39,0.07,0.007
HIP,42.85,2.03,1.614,0.037,1.45,1.0,-2.42,-,8.5,-,6.16,f,Hyperion Flagship,,1.38,1,1.38,1.40,1.385,1.37,3.04,1.42,1.00
HYO,2652.75,128.676,291.087,0.021,-0.05,-,-5.38,-,-,-,-,,Hyro Ltd,,0.033,,0.032,0.033,0.034,0.031,2.31,0.044,0.01
IAT,1109.09,34.38,4.471,0.003,-,-,-0.6,-,-,-,-,,Iatia Ltd,,0.013,-0.2,0.013,0.017,0.017,0.013,-11.03,0.03,0.007
ICP,6890.85,118.573,180.278,0.045,0.02,3.1,0.35,18.0,-,-,-,,iCash Payment Sys,,0.063,-0.1,0.06,0.063,0.077,0.06,0.74,0.077,0.023
ICS,86.902,6.164,9.259,0.016,-,-,-2,-,-,-,-,,ICSGlobal Ltd,,0.095,,0.095,0.098,0.095,0.09,2.31,0.20,0.09
IDE,-,0.054,0.266,0.003,-,-,7.87,2.8,-,-,-,,Ideas Intl,,0.22,,0.20,0.22,0.22,0.22,2.31,0.24,0.061
IDT,193.473,4.804,3.529,0.074,0.80,2.2,14.9,11.6,10.5,1.42,6.07,f,IDT Aust Ltd,,1.73,4.5,1.64,1.73,1.82,1.61,4.98,2.07,1.38
IFC,-,1.438,1.349,0.003,0.10,0.5,-10.9,-,-,-,-,,IFC Capital Ltd,,0.05,,0.05,0.10,0.05,0.05,2.31,0.10,0.02
IFS,812.176,62.798,71.361,0.015,0.13,0.7,0.02,455.0,-,-,-,,IFS Construct Ltd,,0.091,-0.5,0.091,0.097,0.096,0.085,-2.90,0.176,0.048
IFSO,53.125,3.856,-,0.002,-,-,-,-,-,-,-,, opt jun12,,0.03,1,0.02,0.03,0.03,0.02,52.31,0.038,0.01
IFSOB,-,0.625,-,-,-,-,-,-,-,-,-,, opt sep10,,0.001,,0.001,0.011,0.001,0.001,2.31,0.001,0.001
IIN,1688.91,28.151,32.418,0.306,-,-,16.9,12.0,8,2.11,3.94,f,iiNet Ltd,,2.03,-2,2.01,2.10,2.11,2.00,1.33,2.38,1.00
IMI,35944,2112.64,1779.99,0.006,-,-,-0.19,-,-,-,-,,IM Medical Ltd,,0.004,0.1,0.004,0.005,0.005,0.003,35.64,0.012,0.001
IMD,2024.95,115.343,102.107,0.137,0.19,3.7,6.37,11.1,1,6.37,1.42,,Imdex Ltd,,0.705,-3,0.705,0.715,0.765,0.70,-1.78,1.065,0.24
IMF,1870.36,62.152,29.977,0.2,0.27,6.1,17.35,9.4,15,1.16,9.17,f,IMF (Aust) Ltd,,1.635,3.5,1.61,1.64,1.75,1.60,4.49,1.98,0.685
IMC,2361.21,77.173,-,0.02,-,-,-1.64,-,-,-,-,,Immuron Ltd,,0.072,0.2,0.071,0.073,0.076,0.067,5.16,0.13,0.02
IPD,409.489,2.406,1.09,0.064,0.06,10.6,-15.81,-,-,-,-,,Impedimed Ltd,,0.635,-6.5,0.635,0.69,0.70,0.62,-6.98,0.784,0.455
IPDO,3.25,0.074,0.251,0.002,-,-,-,-,-,-,-,, opt oct12,,0.16,2,0.16,0.20,0.16,0.14,16.59,0.25,0.08
IMU,2069.65,92.665,29.543,0.015,0.02,5.3,0.45,23.3,-,-,-,,Imugene Ltd,,0.105,-1.5,0.11,0.125,0.14,0.105,-10.19,0.185,0.03
IPL,73682.6,3170.83,196.612,4.386,-0.14,-,47.27,5.8,21.6,2.19,7.94,f,Incitec Pivot,,2.72,-24,2.71,2.72,2.98,2.71,-5.80,4.47,1.63
ICV,1418.8,19.479,16.364,0.002,-,-,-1.02,-,-,-,-,,Incitive Ltd,,0.007,-0.2,0.007,0.009,0.009,0.007,-19.92,0.017,0.005
INE,826.114,21.341,1.15,0.049,0.80,0.6,-16.95,-,-,-,-,,India Equities Fund,,0.49,0.5,0.48,0.49,0.50,0.47,3.34,0.597,0.222
INEO,696.737,4.228,-,0.003,-,-,-,-,-,-,-,, opt aug10,,0.135,0.5,0.125,0.145,0.15,0.12,6.15,0.16,0.085
IDL,6101.37,646.856,556.231,0.377,-0.03,-,1.81,23.5,1.25,1.45,2.94,f,Industrea Ltd,,0.425,-1.5,0.425,0.43,0.44,0.42,-1.10,0.48,0.089
IFN,38294.5,569.899,506.436,1.196,0.58,2.6,22.6,6.6,9,2.51,6.04,,Infigen Energy stpld,,1.49,9,1.475,1.495,1.53,1.43,8.73,1.53,0.525
ICH,-,-,0.026,0.021,0.02,24.3,-7.22,-,-,-,-,,Infochoice Ltd,,0.485,,-,0.485,0.485,0.485,2.31,0.485,0.485
IFM,363.164,24.962,72.775,0.118,0.03,12.7,3.32,11.4,2.8,1.19,7.37,p,Infomedia Ltd,,0.38,-0.5,0.38,0.395,0.395,0.375,1.01,0.445,0.255
IIF,23364.4,1345.28,915.967,0.703,0.96,0.6,-103.8,-,9.8,-,15.81,,ING Industrial Fd unt,,0.62,0.5,0.615,0.62,0.64,0.60,3.12,1.52,0.063
IOF,114646,2528.65,1019.29,1.556,0.99,0.6,-49.8,-,7.92,-,13.89,,ING Office Fd stpld,,0.57,-2.5,0.57,0.575,0.595,0.55,-1.90,1.332,0.184
IPE,180.094,9.609,13.677,0.027,0.44,0.5,-20.18,-,5.4,-,27.00,,ING Private Equity,,0.20,-1.5,0.20,0.21,0.22,0.20,-4.67,0.577,0.154
ILF,6879.86,299.156,237.577,0.049,0.40,0.3,-64.4,-,3.91,-,35.55,,ING Re Com Grp stpld,,0.11,-1,0.11,0.115,0.125,0.11,-6.03,0.29,0.015
IHF,235.117,4.784,8.464,0.038,1.10,0.7,-8.7,-,8.7,-,11.76,,ING Real Est Hlth unt,,0.74,2,0.725,0.745,0.75,0.72,5.08,0.84,0.55
IEF,1776.35,59.392,48.957,0.042,0.79,0.3,-31.5,-,2.75,-,11.46,,ING Real Est Ente unt,,0.24,1,0.24,0.255,0.255,0.21,6.65,0.585,0.12
IAG,23336.4,1359.81,1732.12,7.706,1.16,3.2,9.32,39.9,10,0.93,2.69,f,Insurance Aust Grp,,3.72,-2,3.68,3.73,3.86,3.67,1.77,4.16,2.94
IAW,53.724,3.944,7.349,0.009,0.05,2.9,0.89,16.3,2.2,0.40,15.17,,Integrated Legal,,0.145,1.5,0.10,0.14,0.145,0.13,13.84,0.195,0.13
IAWN,-,-,-,-,-,-,-,-,-,-,-,, new,,-,,-,-,-,-,-,-,-
IAWNA,-,-,-,-,-,-,-,-,-,-,-,, new 0309,,-,,-,-,-,-,-,-,-
IRG,8821.76,419.246,-,0.006,-,-,-0.17,-,-,-,-,,Integrated Res,,0.016,-0.1,0.016,0.018,0.019,0.016,-3.58,0.029,0.002
IRI,1117.59,14.972,25.729,0.068,0.08,5.1,4.72,8.7,4,1.18,9.76,p,Integrated Research,,0.41,-1,0.41,0.43,0.435,0.40,-0.08,0.44,0.18
INT,15668.7,756.344,843.336,0.029,-,-,-0.5,-,-,-,-,,Intermoco Ltd,,0.015,-0.1,0.015,0.016,0.016,0.015,-3.94,0.024,0.004
IAS,-,25.458,5.645,0.04,-,-,-17.63,-,-,-,-,,Intl Allsports,,0.595,,-,-,0.595,0.595,2.31,0.60,0.145
ITS,-,0.268,1.408,0.002,0.21,1.2,-7.65,-,-,-,-,,Interstaff Recrtmnt,,0.255,,0.255,-,0.255,0.255,2.31,0.26,0.15
IEQ,-,0.02,0.02,0.009,0.10,0.7,-1.89,-,-,-,-,,Intl Equities,,0.07,,0.042,-,0.07,0.07,2.31,0.07,0.07
IPX,5,6.92,7.351,0.006,-0.02,-,-12.08,-,3,-,18.75,,Intrapower Ltd,,0.16,,0.13,0.16,0.16,0.16,2.31,0.45,0.04
IVT,-,0.977,3.274,0.004,0.02,2.0,2.8,1.4,-,-,-,,Inventis Ltd,,0.04,,0.045,0.05,0.04,0.04,2.31,0.072,0.035
INQ,1997.35,34.536,5.59,0.014,0.04,2.2,-1.23,-,-,-,-,,Investorfirst Ltd,,0.088,0.2,0.089,0.095,0.098,0.086,4.63,0.125,0.05
IVC,1128.89,46.153,53.188,0.599,0.35,16.9,29.9,19.8,24.5,1.22,4.15,f,Invocare Ltd,,5.91,-22,5.90,6.03,6.28,5.86,-1.28,6.48,4.04
IFL,3439.81,77.976,35.538,1.151,0.55,9.1,16.7,30.0,4,4.17,0.80,f,IOOF Hldgs Ltd,,5.01,20,4.99,5.09,5.14,4.77,6.46,5.804,2.112
IPR,2947.86,45.439,101.708,0.023,0.05,1.4,-1.56,-,1,-,14.08,,Ipernica Ltd,,0.071,0.3,0.071,0.072,0.075,0.069,6.72,0.145,0.043
IPP,20.375,1.34,1.592,0.013,-,-,-1.53,-,-,-,-,,IPGA Ltd,,0.11,-1.5,0.11,0.125,0.11,0.105,-9.69,0.17,0.07
IRE,1541.35,89.64,97.998,0.989,0.67,11.9,31.29,25.5,32,0.98,4.01,f,IRESS Market Tech,,7.99,-59,7.93,8.00,8.75,7.80,-4.57,8.92,3.54
IBC,1097.71,13.774,11.32,0.065,0.52,0.9,-2.5,-,1.2,-,2.61,f,Ironbark Capital,,0.46,,0.455,0.46,0.46,0.455,2.31,0.48,0.35
IZZ,35.125,1.021,0.183,5.929,-,-,-,-,-,-,-,,iShares China 25 cdi 1:1,,46.23,-179,45.70,49.43,48.00,45.68,-1.42,53.20,32.24
IXI,2.848,0.032,-,0.29,-,-,-,-,-,-,-,,iShares Glb Cons cdi 1:1,,61.00,-34,60.77,61.55,61.83,61.00,1.75,62.05,59.40
IXJ,0.555,0.051,-,0.725,-,-,-,-,-,-,-,,iShares Glb Health cdi 1:1,,55.59,-44,54.90,55.23,56.03,55.59,1.52,59.59,54.05
IXP,-,0.02,-,0.276,-,-,-,-,-,-,-,,iShares Glb Telco cdi 1:1,,62.02,,60.43,61.08,62.02,62.02,2.31,63.70,59.15
IOO,25.038,0.793,0.293,0.694,-,-,-,-,-,-,-,,iShares Global 100 cdi 1:1,,65.50,-215,57.26,72.38,68.69,65.50,-0.87,86.86,58.00
IBK,12.173,0.38,0.002,0.171,-,-,-,-,-,-,-,,iShares MSCI BRIC cdi 1:1,,46.85,-6,46.85,49.88,48.33,46.52,2.18,49.50,31.92
IVE,11.684,0.438,2.198,36.31,-,-,-,-,-,-,-,,iShares MSCI EAFE cdi 1:1,,61.50,-190,61.00,66.66,63.63,61.50,-0.69,72.05,50.82
IEM,39.382,1.294,0.309,18.722,-,-,-,-,-,-,-,,iShares MSCI Em Mkts cdi 1:1,,43.98,-37,43.00,44.80,45.00,43.62,1.47,46.00,30.00
IHK,10.223,0.553,0.371,2.111,-,-,-,-,-,-,-,,iShares MSCI HK cdi 1:1,,17.54,-14,17.24,18.36,17.70,17.54,1.51,19.07,14.05
IJP,5.276,0.464,0.548,9.264,-,-,-,-,-,-,-,,iShares MSCI Japan cdi 1:1,,11.27,-43,11.18,11.30,11.70,11.20,-1.37,14.00,10.98
IKO,0.34,0.1,0.074,2.736,-,-,-,-,-,-,-,,iShares MSCI SKorea cdi 1:1,,52.71,-115,47.50,60.50,53.86,52.13,0.17,54.18,32.90
ISG,3.175,0.32,0.2,1.714,-,-,-,-,-,-,-,,iShares MSCI Sing cdi 1:1,,12.07,-23,12.00,12.51,12.30,12.07,0.44,13.16,8.48
ITW,3.193,0.299,0.398,2.565,-,-,-,-,-,-,-,,iShares MSCI Taiwan cdi 1:1,,13.91,3,13.20,18.50,14.06,13.80,2.52,15.41,10.19
IRU,0.292,0.027,0.014,10.149,-,-,-,-,-,-,-,,iShares Russell 2000 cdi 1:1,,68.88,-192,64.00,67.89,70.80,68.88,-0.41,82.94,54.67
IVV,15.031,0.431,1.206,13.817,-,-,-,-,-,-,-,,iShares S&P 500 cdi 1:1,,118.75,-279,112.96,119.10,122.30,118.75,0.01,155.00,107.65
IAA,11.097,0.359,0.016,0.073,-,-,-,-,-,-,-,,iShares S&P Asia 50 cdi 1:1,,43.20,-70,42.50,45.27,44.32,43.20,0.71,45.44,32.66
IEU,6.642,0.286,0.058,2.186,-,-,-,-,-,-,-,,iShares S&P Eu 350 cdi 1:1,,43.03,-139,42.50,49.50,44.35,43.03,-0.82,50.78,34.52
IJH,1.327,0.02,0.022,4.438,-,-,-,-,-,-,-,,iShares S&P Mcap 400 cdi 1:1,,77.25,-153,77.20,78.01,79.11,77.06,0.36,88.43,66.51
IJR,0.35,0.03,0.065,4.22,-,-,-,-,-,-,-,,iShares S&P Scap 600 cdi 1:1,,59.18,-195,56.00,65.00,61.13,59.18,-0.88,73.70,49.86
ISK,77.731,7.158,9.292,0.013,0.08,2.4,0.63,30.2,-,-,-,,Island Sky Aust,,0.19,,0.19,0.20,0.20,0.19,2.31,0.42,0.135
ISF,7885.69,339.936,110.669,0.826,-0.27,-,4.3,19.0,1,4.30,1.23,,iSOFT Group Ltd,,0.815,-1.5,0.81,0.82,0.85,0.815,0.50,0.93,0.486
ISS,162.15,12.514,17.373,0.027,0.06,3.3,-8.83,-,1.75,-,8.75,,ISS Grp Ltd,,0.20,-3,0.185,0.20,0.23,0.20,-10.74,0.37,0.145
ITD,489.943,10.631,16.08,0.009,0.15,0.5,-2.64,-,0.25,-,3.57,,ITL Ltd,,0.07,-1,0.07,0.078,0.08,0.07,-10.19,0.125,0.066
ITX,261.95,3.605,1.984,0.043,0.22,3.9,14.2,6.1,6,2.37,6.98,f,ITX Grp Ltd,,0.86,3.5,0.865,0.90,0.92,0.84,6.55,0.92,0.50
JGL,1250.52,96.638,31.253,0.026,0.01,9.5,-3.51,-,-,-,-,,Jackgreen Ltd,,0.095,-0.2,0.094,0.095,0.10,0.086,0.24,0.14,0.08
JHX,13323.9,490.833,524.795,3.156,-0.34,-,13.52,53.9,-,-,-,,James Hardie Ind cdi,,7.29,-38,7.24,7.30,7.95,7.21,-2.65,7.95,2.89
JBH,4226.02,166.719,201.519,2.09,1.21,16.0,88.26,21.9,44,2.01,2.28,f,JB Hi-Fi Ltd,,19.33,-37,19.30,19.44,19.90,18.80,0.43,19.90,6.87
JET,52.869,4.864,4.347,0.307,0.10,14.0,7.39,18.9,7,1.06,5.00,f,Jetset Travelworld,,1.40,,1.37,1.40,1.47,1.40,2.31,1.47,0.55
JYC,602.965,1.817,0.827,0.008,0.69,0.6,-6.54,-,4.5,-,11.25,,Joyce Corp,,0.40,2,0.44,0.495,0.40,0.38,7.57,0.89,0.37
JMB,348.928,10.658,9.609,0.019,0.19,2.0,8.3,4.6,2,4.15,5.19,f,Jumbuck Entertain,,0.385,-1.5,0.38,0.395,0.405,0.38,-1.44,0.61,0.345
JVG,95,22.16,4.334,0.002,-0.03,-,-7.71,-,-,-,-,,JV Global Ltd,,0.011,,0.011,0.012,0.011,0.011,2.31,0.11,0.008
KSC,35.666,2.04,2.868,0.187,1.87,1.4,26.1,10.2,12,2.18,4.49,f,K & S Corp,,2.67,-8,2.68,2.79,2.80,2.67,-0.60,3.35,1.72
